author_min,author_max,zw_cooper_num,scopus_cooper_num,total_cooper_num,interdiscipline
92107,92108,1,3,4,0
98743,108539,1,0,1,0
96899,99400,1,0,1,1
91157,106329,0,2,2,0
92206,108714,6,29,35,0
115795,116131,0,5,5,0
99212,114889,0,1,1,0
97663,99874,1,0,1,0
90104,106908,1,0,1,0
114241,115847,0,1,1,0
114190,115271,0,1,1,0
89155,103081,1,0,1,0
96373,116417,0,5,5,0
94853,115849,0,1,1,0
91248,106167,2,0,2,0
99797,102940,1,0,1,0
98831,101247,1,0,1,0
108547,115475,0,3,3,0
91702,93548,1,0,1,0
99463,111355,1,0,1,0
91085,107352,1,0,1,0
93747,106886,0,1,1,1
113643,114769,0,1,1,0
103288,107951,1,0,1,0
98244,109597,1,0,1,0
114489,114592,0,2,2,0
106552,106638,1,0,1,0
111932,114955,0,1,1,0
116112,116125,0,11,11,0
100211,115113,0,12,12,0
91675,102198,2,0,2,0
102433,116130,0,2,2,0
95571,101529,1,0,1,0
98294,109169,0,1,1,0
91927,113835,0,1,1,0
101364,104121,1,0,1,0
90603,101013,2,0,2,0
92362,113903,0,1,1,0
108039,109757,0,1,1,0
94657,99950,0,1,1,0
92121,104987,0,1,1,0
93160,99174,1,0,1,0
102749,109466,3,0,3,0
90876,106783,1,0,1,0
115523,116419,0,1,1,0
98021,99058,1,0,1,0
104836,104952,1,0,1,0
89035,106054,2,0,2,0
89601,106363,0,1,1,1
116112,116131,0,3,3,0
112762,113003,0,1,1,0
99070,104642,1,0,1,0
102370,104771,1,0,1,0
90210,108522,1,0,1,0
92556,113269,0,9,9,0
91927,113885,0,1,1,0
98308,103995,3,0,3,0
111436,111641,1,0,1,0
111436,111640,1,0,1,0
105928,112434,1,0,1,0
115408,115665,0,2,2,0
107891,114218,0,2,2,0
93080,108009,2,0,2,0
114170,115847,0,1,1,0
92362,113945,0,2,2,0
94386,108335,2,0,2,0
96480,109848,1,0,1,0
90889,102778,1,0,1,0
101013,106004,1,1,2,0
102685,106245,1,0,1,0
99950,115029,0,1,1,0
100512,111001,1,0,1,0
99266,108064,2,0,2,0
91002,100959,2,0,2,1
89337,98694,1,0,1,0
92668,92669,1,1,2,0
93172,100613,2,0,2,0
90234,103423,1,0,1,0
113119,113692,0,2,2,0
106217,109898,1,0,1,0
91114,113328,0,1,1,0
95827,104297,1,0,1,0
96884,105225,1,0,1,0
98968,114993,0,2,2,0
92668,104297,1,1,2,0
106237,109297,2,0,2,0
114180,115736,0,3,3,0
101099,110358,1,0,1,0
110749,112264,1,0,1,0
94625,100613,1,0,1,0
90383,113616,0,1,1,1
92554,95548,0,3,3,0
92554,95547,0,1,1,0
95460,101491,1,0,1,0
98737,103265,0,2,2,0
108140,114763,0,1,1,0
90089,109680,1,0,1,0
113194,115372,0,1,1,0
92336,107894,2,0,2,0
104817,115203,0,1,1,0
112904,113852,0,2,2,0
94599,112902,0,1,1,0
97199,104423,1,0,1,0
103912,112855,0,1,1,0
115472,116280,0,1,1,0
114047,116230,0,3,3,0
90291,100633,1,0,1,0
97917,102491,1,0,1,0
93075,106109,0,2,2,0
113850,114764,0,1,1,0
114138,116065,0,1,1,0
111244,111254,1,0,1,0
113971,114707,0,1,1,0
90030,90804,3,0,3,0
98541,108609,1,0,1,0
89838,104423,2,0,2,0
115022,115512,0,1,1,0
101677,104901,1,0,1,0
97026,102948,1,0,1,0
89269,90872,1,0,1,0
92616,112590,0,1,1,0
113412,115453,0,9,9,0
103477,107017,1,0,1,0
112657,114364,0,3,3,0
93414,99955,2,1,3,0
104714,113131,0,2,2,0
92388,100120,1,0,1,0
112843,113354,0,1,1,0
91489,115135,0,1,1,1
113850,114753,0,8,8,0
93527,111803,1,0,1,0
111244,111245,1,0,1,0
107301,114484,0,1,1,0
97930,99568,1,0,1,0
91868,105532,1,0,1,0
94520,105994,1,0,1,0
92738,113573,0,5,5,0
91626,105900,0,1,1,0
97933,107568,1,0,1,0
107366,114728,0,1,1,0
114251,115976,0,1,1,0
89460,92519,1,0,1,0
108766,112933,0,2,2,0
100502,101745,2,0,2,0
98041,108133,1,0,1,0
101131,115378,0,1,1,0
108312,109238,1,0,1,0
102680,108221,2,0,2,0
90036,91068,1,0,1,0
89486,101772,1,0,1,0
112675,112842,0,1,1,0
97665,107484,1,0,1,0
104817,115036,0,1,1,0
98197,108580,1,0,1,0
112600,112973,0,2,2,0
95636,95873,1,0,1,0
90427,104280,1,0,1,0
95359,108151,1,0,1,0
101050,103290,2,0,2,0
94257,113225,0,4,4,1
90806,90807,1,0,1,0
90806,90808,1,0,1,0
110943,111941,2,0,2,0
98617,106928,1,0,1,0
115077,115757,0,1,1,0
97659,104599,1,0,1,0
102680,108249,3,0,3,0
107366,114702,0,2,2,0
92663,106544,3,0,3,0
96878,98871,1,0,1,0
92824,92825,1,4,5,0
101432,108309,2,0,2,0
89297,108635,2,0,2,0
101209,113008,0,1,1,0
100958,103748,0,3,3,0
92325,98119,0,2,2,0
109573,115182,0,1,1,1
98662,108391,1,0,1,1
98119,108463,3,0,3,0
112600,112993,0,2,2,0
106904,109647,6,2,8,0
110269,114330,0,1,1,0
100340,103731,1,0,1,1
98122,108699,1,0,1,0
100858,106783,1,0,1,0
91947,101930,1,0,1,0
89811,102201,0,1,1,1
113169,113566,0,1,1,0
92516,113397,0,1,1,0
90554,90930,1,0,1,0
109982,115322,0,12,12,0
97699,104288,1,0,1,0
92981,94009,1,0,1,0
100561,112544,0,1,1,0
98968,114975,0,1,1,0
89159,102814,1,0,1,0
91466,112600,0,2,2,0
109573,115173,0,1,1,1
107525,116279,0,1,1,0
105817,112487,0,1,1,0
103171,116059,0,1,1,0
103136,104987,0,1,1,0
95434,109940,1,1,2,0
91926,109704,1,1,2,0
111626,116385,0,1,1,0
90578,99647,1,0,1,0
99006,113653,0,2,2,0
109982,115397,0,1,1,0
92536,101247,2,0,2,0
99457,107810,1,0,1,0
106952,107595,0,1,1,0
107440,109547,1,0,1,0
103895,108368,1,0,1,0
114834,115321,0,1,1,0
98244,100865,1,0,1,1
91367,114170,0,1,1,0
112637,114664,0,1,1,0
89182,89183,1,0,1,0
92110,113834,0,1,1,0
105941,109294,1,0,1,0
113105,114123,0,2,2,0
90098,99106,0,4,4,0
114180,115578,0,2,2,0
94346,108335,1,0,1,0
98899,104072,1,0,1,0
95017,112556,0,9,9,0
98497,101775,1,0,1,0
98876,101941,1,0,1,0
96373,104028,0,1,1,0
95995,97843,0,1,1,1
90330,90331,2,0,2,0
101117,114699,0,2,2,0
90330,90332,2,0,2,0
92608,102361,2,1,3,0
110146,110419,4,0,4,0
101298,104677,1,0,1,1
104817,115086,0,4,4,0
92137,99955,1,0,1,0
97906,101469,1,0,1,0
91780,98258,2,1,3,0
100910,109527,7,0,7,0
94414,115871,0,1,1,1
98373,107681,2,0,2,0
106523,107947,1,0,1,0
92556,113080,0,8,8,0
114798,115140,0,1,1,0
106361,109987,3,0,3,0
112843,113764,0,1,1,0
104423,107744,0,4,4,0
104817,115055,0,1,1,0
102861,105350,1,0,1,0
90036,91001,1,0,1,0
92560,104677,3,0,3,0
89260,106933,1,0,1,0
101336,108540,3,0,3,0
98709,107940,0,4,4,0
92516,113350,0,1,1,0
99346,105148,1,0,1,0
91367,114190,0,1,1,0
92361,112835,0,1,1,0
92671,102176,1,3,4,0
91922,95076,0,1,1,0
95318,98447,1,0,1,1
113880,114364,0,3,3,0
107883,108714,2,0,2,0
89292,108017,1,0,1,0
103825,106472,2,0,2,0
99535,109233,1,1,2,0
88757,112515,0,2,2,0
103253,105385,1,0,1,0
99441,116176,0,1,1,0
104336,114156,0,1,1,0
92040,98730,1,0,1,0
104028,114399,0,13,13,0
113850,114358,0,2,2,0
93297,108783,1,0,1,0
104401,113194,0,20,20,0
101496,107739,0,2,2,0
105415,106554,1,0,1,0
113710,115483,0,1,1,0
90919,108645,1,0,1,0
92255,109779,1,0,1,0
98659,98834,0,1,1,0
104401,113127,0,5,5,0
98681,107445,1,0,1,0
89880,103372,1,0,1,0
110208,111428,1,0,1,0
93446,101730,1,0,1,0
92814,115603,0,1,1,0
91322,95453,0,1,1,0
101117,114640,0,3,3,0
97601,108074,1,0,1,0
101117,114645,0,1,1,0
103531,107744,9,1,10,0
92028,107894,1,0,1,0
99682,103007,1,0,1,0
95980,101117,1,0,1,0
89270,106630,2,0,2,0
89940,109018,1,0,1,0
104768,112837,0,4,4,0
98754,109301,1,0,1,0
112732,113601,0,1,1,0
99081,103009,1,0,1,0
105618,107612,1,0,1,0
93489,108925,1,0,1,0
106555,109081,1,0,1,0
89015,106245,1,0,1,0
112905,114798,0,1,1,0
100513,114690,0,1,1,0
115173,115525,0,1,1,0
102724,114963,0,1,1,0
114399,115108,0,2,2,0
92311,92313,1,0,1,0
92311,92312,1,0,1,0
104768,112831,0,5,5,1
114203,115413,0,1,1,0
93488,93489,1,0,1,0
98600,102000,1,0,1,0
107654,114684,0,1,1,0
89333,106257,1,0,1,0
94004,109154,1,0,1,0
92185,113775,0,1,1,0
93482,116259,0,3,3,0
113422,115501,0,1,1,0
104026,109238,4,0,4,0
97751,109702,1,0,1,0
113073,115312,0,1,1,0
93274,96640,1,0,1,0
110019,116091,0,2,2,1
92830,108880,1,0,1,0
95548,113269,0,20,20,0
92166,102681,2,0,2,0
112779,115478,0,2,2,0
99106,109263,7,1,8,0
95456,100279,1,0,1,0
104768,112863,0,1,1,0
109903,114033,0,1,1,0
99155,108368,2,0,2,0
91439,105950,1,0,1,0
113088,113091,0,1,1,0
107654,114695,0,1,1,0
101101,101117,0,6,6,0
107575,116087,0,1,1,1
113039,114311,0,1,1,0
99955,115703,0,1,1,0
96605,99612,1,0,1,0
99979,112869,0,1,1,0
89553,114226,0,1,1,0
96924,102399,3,0,3,0
101012,107640,1,0,1,0
95071,115912,0,1,1,0
99866,107640,1,0,1,0
99254,104190,1,0,1,0
91781,104028,0,3,3,0
111744,111746,1,0,1,0
92516,115963,0,2,2,0
100371,104463,1,0,1,0
114007,116417,0,1,1,0
97682,102468,1,0,1,0
95011,101765,0,1,1,0
103400,107825,1,0,1,1
112622,114365,0,2,2,0
97549,107866,1,0,1,0
113509,114724,0,1,1,0
95148,100434,0,1,1,0
98342,114091,0,1,1,0
102724,114911,0,4,4,0
105004,114693,0,1,1,0
98218,106928,1,0,1,0
103416,104118,1,0,1,1
107366,114755,0,1,1,0
102537,109178,1,0,1,0
92650,92896,1,0,1,0
101522,105173,1,0,1,0
91962,115776,0,1,1,0
92145,108196,1,0,1,0
115896,116405,0,1,1,0
92877,111754,1,0,1,0
110019,116080,0,1,1,1
94733,99125,0,1,1,0
91265,101426,1,0,1,0
99273,103204,1,0,1,0
107059,113041,0,5,5,1
98820,100725,1,0,1,0
112640,112653,0,2,2,0
103030,104442,1,0,1,0
103171,106646,2,0,2,0
97331,106433,1,0,1,0
90187,100053,1,0,1,0
94615,112893,0,1,1,0
95614,101013,1,0,1,0
103488,111097,0,1,1,0
98003,101936,1,0,1,0
92245,107383,1,0,1,0
114769,116333,0,2,2,0
102173,102418,1,0,1,0
101214,105405,1,1,2,0
113225,115758,0,2,2,0
92248,113225,0,2,2,0
88347,108372,1,0,1,0
93320,113325,0,1,1,1
114546,115457,0,1,1,0
98872,106983,1,0,1,1
114525,114798,0,3,3,0
93320,101341,2,0,2,0
92552,106436,2,0,2,0
98552,112662,0,1,1,0
94473,100026,1,0,1,1
113589,114150,0,1,1,0
112944,113696,0,1,1,0
100474,108538,1,0,1,0
104336,104768,0,1,1,0
104401,113104,0,10,10,0
105911,109791,1,0,1,0
104401,113119,0,14,14,0
102724,114906,0,5,5,0
94814,114048,0,3,3,0
113730,115392,0,1,1,0
93930,109070,1,0,1,1
89808,104651,4,0,4,0
91742,99311,2,0,2,0
103929,110088,1,0,1,0
98432,101538,1,0,1,1
89760,106939,1,0,1,0
113013,115722,0,1,1,0
101659,106490,1,0,1,0
90497,91097,1,0,1,0
105146,105716,2,2,4,0
115274,115491,0,6,6,0
101916,105694,1,0,1,0
93032,101409,1,0,1,0
102403,116293,0,1,1,0
102204,112499,0,2,2,0
101101,115824,0,2,2,0
90154,99677,1,0,1,0
114203,115433,0,2,2,0
94437,95726,1,0,1,0
102301,103136,3,4,7,0
89272,108104,1,0,1,0
91278,106011,2,0,2,0
109337,114274,0,1,1,0
92109,115190,0,2,2,0
103411,106044,0,1,1,0
89687,109338,0,1,1,0
88749,114245,0,3,3,0
112584,112586,0,1,1,0
91197,99124,3,0,3,0
93430,100742,1,0,1,1
98586,108806,1,0,1,0
93383,108368,2,5,7,0
90575,101786,1,0,1,0
97304,110089,1,0,1,0
90932,99181,1,0,1,0
114678,116159,0,1,1,0
107327,115812,0,1,1,0
99015,100689,1,0,1,1
104390,107825,1,0,1,0
107803,116409,0,1,1,0
92567,106843,1,0,1,0
104052,105720,0,2,2,0
91763,91764,1,0,1,0
100970,110096,0,4,4,0
90629,104530,3,0,3,0
91758,94990,1,1,2,0
112789,115135,0,1,1,0
113163,114768,0,1,1,0
90264,105494,1,0,1,0
97634,104149,1,0,1,0
98310,109046,0,1,1,0
89955,109445,3,0,3,0
89374,109229,1,1,2,0
93351,116313,0,1,1,0
113420,113997,0,2,2,0
101930,104134,3,0,3,0
99721,111648,1,0,1,0
98475,108728,1,0,1,0
96899,105627,0,1,1,0
114289,116131,0,1,1,0
100508,109238,1,0,1,0
100633,101750,1,0,1,0
90529,105429,1,0,1,0
92540,114247,0,2,2,0
99505,112803,0,4,4,0
93464,108471,2,0,2,0
110146,110389,1,0,1,0
101497,108471,1,0,1,0
101631,103714,1,0,1,0
107658,108283,0,1,1,0
109721,116274,0,1,1,0
112814,114473,0,3,3,0
97046,99064,1,0,1,0
96424,114307,0,1,1,0
90617,90618,1,0,1,0
90617,90619,1,0,1,0
103518,107371,1,0,1,0
94456,98342,1,0,1,1
91637,106353,0,1,1,0
87719,98588,0,1,1,0
94257,99950,0,2,2,1
109229,109638,2,0,2,0
113295,115460,0,3,3,0
105062,112784,0,1,1,0
102724,114892,0,1,1,0
97788,100321,1,0,1,0
108721,110088,0,1,1,0
89536,99077,1,0,1,1
92516,115909,0,11,11,0
101716,109547,4,0,4,0
104401,115735,0,2,2,0
93883,108335,3,0,3,0
113605,114074,0,1,1,1
94822,99077,0,1,1,1
100971,101437,1,0,1,0
98258,116016,0,1,1,0
99979,109229,0,1,1,0
104430,114643,0,1,1,0
93611,108866,1,0,1,0
91490,113906,0,1,1,1
95351,105220,1,0,1,0
107894,110668,1,0,1,0
92173,108959,1,5,6,0
94630,102613,1,0,1,0
112994,113192,0,1,1,0
105603,107326,1,0,1,0
93623,111097,0,1,1,0
101867,109238,1,0,1,0
92362,113632,0,1,1,0
101865,107773,3,0,3,0
89482,104176,1,0,1,0
97991,105278,1,0,1,0
91300,100400,1,0,1,0
90726,107681,3,0,3,0
92188,104047,1,0,1,0
105418,110135,0,1,1,0
97248,97250,1,0,1,0
114681,116379,0,1,1,0
99580,102351,1,0,1,0
95664,103171,1,3,4,0
114920,115036,0,1,1,0
93264,93265,1,0,1,0
97248,97249,1,0,1,0
90085,90086,1,0,1,0
91740,92647,0,2,2,0
113727,115096,0,3,3,0
94262,96809,0,3,3,0
89610,105220,1,0,1,0
98028,108137,1,0,1,0
91406,98757,1,0,1,0
88749,114216,0,1,1,0
100805,108279,1,0,1,1
99972,107168,1,0,1,0
91121,107440,1,0,1,0
115851,116065,0,13,13,0
99398,110088,0,3,3,0
99398,110089,3,9,12,0
98872,116350,0,1,1,1
94599,112870,0,1,1,0
90332,109321,2,0,2,0
100197,109547,1,0,1,0
95023,105694,0,1,1,0
89377,103105,1,0,1,0
101101,115881,0,1,1,0
102075,109563,2,0,2,0
89244,101677,2,1,3,0
109192,113512,0,1,1,0
112650,114928,0,2,2,0
102403,104370,1,0,1,0
101375,107578,1,0,1,0
91781,116026,0,3,3,0
113182,113842,0,4,4,0
90022,98991,3,2,5,0
112752,113455,0,2,2,0
108070,115425,0,1,1,0
103662,105147,3,3,6,0
97456,103562,1,0,1,0
89066,109431,1,0,1,0
97248,109101,1,0,1,0
99058,105231,3,0,3,0
114636,114993,0,1,1,0
103416,104047,2,0,2,0
113104,113442,0,2,2,0
103912,109515,2,8,10,0
89722,106086,1,0,1,0
89609,109142,1,0,1,0
92996,92997,2,0,2,0
96160,105900,0,1,1,0
92516,96142,0,1,1,0
89090,101884,1,0,1,0
112682,116131,0,1,1,0
99070,99823,2,0,2,0
92033,92647,0,2,2,0
95988,106667,1,0,1,0
96399,99902,0,1,1,0
100809,105502,0,1,1,0
114090,116106,0,1,1,0
104768,112943,0,1,1,0
92592,108724,2,0,2,0
100506,107702,1,0,1,0
92121,95903,0,1,1,0
90854,102438,2,0,2,0
97487,104291,1,0,1,0
94566,106987,1,0,1,0
98754,100951,1,0,1,0
102003,103591,1,0,1,0
96490,99466,1,0,1,0
99232,102760,1,0,1,0
105724,107149,1,0,1,0
99505,112868,0,1,1,0
105594,114107,0,2,2,0
107907,110201,0,1,1,0
106154,107549,1,0,1,0
92121,95909,1,0,1,0
94642,104245,1,0,1,0
92071,107834,1,0,1,0
105647,116282,0,5,5,0
101256,109233,1,0,1,0
105647,116289,0,1,1,0
89565,106007,2,0,2,0
103576,105571,1,0,1,0
107440,109466,1,1,2,0
93870,103714,1,0,1,0
98549,100487,2,0,2,0
93022,103986,1,0,1,0
89526,109757,1,0,1,0
103079,113933,0,1,1,0
92780,100686,0,1,1,0
94762,115472,0,1,1,0
99729,102546,1,0,1,0
112586,114016,0,1,1,0
91781,116066,0,2,2,0
113574,116128,0,1,1,0
98541,108525,1,0,1,1
92218,92219,1,0,1,0
91083,91084,1,0,1,0
107398,116186,0,1,1,0
97839,100938,1,0,1,0
100211,105647,0,1,1,1
108092,109792,1,0,1,0
109178,112438,1,0,1,0
97398,108104,1,0,1,0
103314,105568,1,0,1,0
115831,116238,0,1,1,0
91264,100633,1,0,1,0
98119,108393,0,3,3,0
96280,96281,1,0,1,0
99070,102124,9,0,9,0
92861,92862,1,0,1,0
102079,104190,1,0,1,0
97828,97829,1,0,1,0
99162,103120,3,0,3,0
97828,97830,1,0,1,0
104971,105656,1,0,1,0
100287,106436,2,0,2,0
111356,112180,1,0,1,0
113192,113509,0,2,2,0
92118,92120,1,0,1,0
89908,94870,1,0,1,0
99463,108067,1,0,1,0
98024,104870,1,0,1,0
100054,105618,1,0,1,0
96827,101928,1,0,1,0
89678,94499,1,0,1,1
91279,109337,1,6,7,0
103449,114718,0,1,1,0
98119,99125,0,1,1,0
99684,110819,0,1,1,0
99568,105234,2,0,2,0
97697,102758,1,0,1,0
115431,115533,0,1,1,0
113028,113502,0,1,1,0
89245,92588,1,0,1,0
90578,99613,2,0,2,0
94336,106074,1,0,1,0
101135,109094,1,0,1,0
110782,112096,1,0,1,0
105673,109198,1,0,1,0
104963,107425,1,0,1,0
90438,107776,0,1,1,0
89352,107866,1,0,1,0
113615,114203,0,2,2,0
90439,108529,1,0,1,0
97422,106745,1,0,1,0
114202,114643,0,1,1,0
98968,100298,1,8,9,0
109466,112380,1,0,1,0
95605,106877,1,0,1,0
112715,116029,0,3,3,0
110141,114960,0,1,1,0
113330,114480,0,1,1,0
92063,109633,1,0,1,0
99188,106987,2,0,2,0
99249,114412,0,1,1,0
99156,109070,2,0,2,0
91149,101830,1,0,1,0
90257,108012,2,0,2,0
90793,99665,2,0,2,0
114180,115624,0,11,11,0
114280,114817,0,4,4,0
105900,108806,1,0,1,0
104871,106436,1,0,1,0
89348,106509,2,0,2,0
112915,114825,0,2,2,0
93906,108283,0,2,2,0
104714,113269,0,20,20,0
113179,113242,0,1,1,0
103936,106684,4,0,4,0
93541,109147,1,0,1,0
92118,92119,1,0,1,0
104423,105070,1,0,1,0
90642,102211,1,0,1,0
114459,114905,0,4,4,0
90721,109639,5,0,5,0
93770,93771,1,0,1,1
102169,103648,2,0,2,1
103118,106672,1,0,1,0
116359,116417,0,1,1,0
92672,92673,1,0,1,0
113263,113916,0,1,1,0
94601,113208,0,3,3,0
98571,108098,1,0,1,0
114586,115168,0,2,2,0
90307,98704,1,0,1,0
112778,114691,0,1,1,0
91277,107834,1,0,1,0
99778,115975,0,1,1,0
98709,105372,0,3,3,0
100434,108930,2,3,5,0
107440,109485,1,0,1,0
93184,99898,1,0,1,0
89927,97063,0,1,1,1
91696,105231,3,0,3,0
91864,108302,1,3,4,0
98968,114882,0,1,1,0
103191,106637,3,0,3,0
100169,112309,1,0,1,0
95963,106178,1,0,1,0
99298,103691,2,0,2,1
100021,109185,2,0,2,0
113155,116131,0,5,5,0
99904,112863,0,1,1,0
93409,104621,1,0,1,0
106979,109495,1,0,1,0
90571,102017,0,1,1,0
113997,115871,0,1,1,0
114112,115138,0,1,1,0
93295,99612,1,0,1,0
94060,105687,1,0,1,1
107428,113546,0,1,1,0
100159,102827,2,0,2,0
105003,113835,0,2,2,1
95161,110141,1,0,1,0
101099,109263,2,0,2,0
113390,114199,0,1,1,0
94414,113280,0,2,2,1
92194,109547,2,0,2,0
95909,103079,1,0,1,0
89817,103527,1,0,1,0
90079,107440,1,0,1,0
91650,93727,0,1,1,0
97818,108730,1,0,1,0
107066,107301,1,0,1,0
107886,114645,0,1,1,0
102399,108192,2,0,2,0
96402,112952,0,8,8,0
115193,115299,0,1,1,0
101544,110082,2,0,2,0
97095,101756,1,0,1,0
113513,115875,0,1,1,0
108155,109337,0,3,3,0
93682,100553,1,0,1,0
92450,105429,1,0,1,0
90512,105895,3,0,3,0
101706,107090,2,0,2,0
104768,110141,2,11,13,0
95108,109046,4,0,4,0
114237,114964,0,2,2,0
106979,109669,1,0,1,0
113321,115469,0,2,2,0
92517,104863,1,0,1,0
94973,100184,1,0,1,1
100839,107764,0,1,1,0
94497,108283,1,0,1,0
113226,114007,0,4,4,0
113699,115829,0,1,1,0
103272,106987,3,0,3,0
95095,112994,0,1,1,0
106828,109872,1,0,1,1
95071,113227,0,4,4,0
101628,103234,1,0,1,0
112140,112369,1,0,1,0
92519,106363,2,0,2,0
113104,113293,0,3,3,0
99082,108959,0,3,3,0
90887,109757,2,0,2,0
103713,105720,3,0,3,0
97849,100956,1,0,1,0
106523,107876,1,0,1,0
99890,108765,1,0,1,0
90395,105584,1,0,1,0
98704,109804,6,0,6,0
90566,102723,1,0,1,0
89211,107982,1,0,1,1
89446,101930,1,0,1,0
107558,112600,0,4,4,1
99735,105395,1,0,1,0
101364,106968,1,0,1,0
98779,109910,2,0,2,0
114834,115253,0,1,1,0
99789,104631,4,0,4,0
92189,107463,1,0,1,0
100858,104219,1,0,1,0
85743,107484,2,0,2,0
111835,111836,1,0,1,0
95254,99613,1,0,1,0
91591,101930,1,0,1,0
90244,103157,3,0,3,0
98968,102819,1,0,1,0
109466,112403,2,0,2,0
102461,114224,0,1,1,0
102856,103713,3,0,3,0
102613,114908,0,1,1,0
98968,114848,0,1,1,0
94660,114392,0,1,1,0
101131,115474,0,1,1,0
100044,103082,1,0,1,0
91046,106057,1,0,1,0
106898,112760,0,10,10,0
113183,114544,0,1,1,0
87691,91919,0,1,1,0
91312,94822,1,0,1,0
115418,115426,0,3,3,0
93309,107852,1,0,1,0
92995,115330,0,1,1,1
98241,104486,1,0,1,0
113058,113369,0,1,1,0
96775,99140,1,0,1,0
101658,105617,2,0,2,0
91942,99283,1,0,1,0
89953,105395,1,0,1,0
93625,99830,2,0,2,0
107525,116395,0,4,4,0
114369,115677,0,1,1,1
114085,114278,0,1,1,0
91371,103290,1,0,1,0
94071,98636,1,0,1,1
89002,98296,1,0,1,0
90658,103708,1,0,1,0
94633,107681,1,0,1,0
102036,111685,1,0,1,0
103833,114180,0,1,1,1
115909,116289,0,1,1,0
99281,111183,3,0,3,0
95071,113219,0,1,1,0
99441,116014,0,1,1,0
99125,108437,1,1,2,0
113639,113873,0,1,1,0
97446,103648,1,2,3,0
104768,110185,0,1,1,0
92685,99181,2,0,2,0
103234,108795,2,0,2,0
91968,102473,1,0,1,0
91466,112732,0,4,4,0
98244,109338,1,1,2,0
114187,115189,0,1,1,0
91367,114291,0,3,3,0
105804,116154,0,1,1,0
98667,106466,1,0,1,0
104174,106497,0,1,1,0
90565,90566,1,0,1,0
96908,108081,2,0,2,0
113235,115849,0,1,1,0
89597,101529,1,0,1,0
92007,104715,2,0,2,0
104425,110146,1,0,1,0
104401,113050,0,1,1,0
91490,113769,0,2,2,0
89093,89094,1,0,1,0
89093,89095,1,0,1,0
101117,114573,0,1,1,0
113183,114595,0,1,1,0
92436,104344,1,0,1,0
96114,100996,2,5,7,0
100544,115022,0,1,1,0
106555,109157,1,0,1,0
114668,116065,0,6,6,0
112843,113652,0,1,1,0
96920,107623,1,0,1,0
107525,116333,0,4,4,0
100543,104958,2,0,2,0
106187,115854,0,1,1,0
90840,107916,1,0,1,0
94395,107366,1,30,31,0
98484,99786,1,0,1,0
96114,112983,0,1,1,0
94108,103227,1,0,1,0
91490,113789,0,1,1,0
93304,109663,1,0,1,0
94916,105694,0,1,1,0
89470,100174,1,0,1,0
93180,107228,1,0,1,0
114007,116359,0,1,1,0
105152,108471,1,0,1,0
106409,107325,4,0,4,0
108880,110941,1,0,1,0
98968,114802,0,2,2,0
112783,116383,0,1,1,0
93867,103274,1,1,2,0
98119,108302,10,16,26,0
97276,107272,1,2,3,0
100686,108959,4,12,16,0
98636,115315,0,1,1,0
100561,100654,1,0,1,1
96424,114297,0,2,2,0
97731,109792,1,0,1,0
98036,108941,1,0,1,0
98636,115313,0,1,1,0
95117,108200,1,0,1,0
91508,108092,1,0,1,0
107744,108006,1,0,1,0
95307,98847,1,0,1,0
92738,113405,0,2,2,0
102028,113241,0,1,1,1
92081,105179,3,0,3,0
101838,111351,2,0,2,0
101036,114205,0,3,3,0
89713,107082,1,0,1,1
98524,102454,0,1,1,1
105908,110134,1,0,1,0
90715,104357,2,0,2,0
101202,101288,1,0,1,0
113417,113682,0,1,1,0
89246,105790,1,0,1,0
97415,97416,1,0,1,0
114323,114552,0,1,1,0
97251,109385,1,0,1,0
91124,91471,0,3,3,0
98807,112492,0,3,3,0
101819,114898,0,2,2,0
99955,101216,1,0,1,0
92828,109337,3,1,4,0
97429,108894,1,0,1,0
110905,111280,1,0,1,0
99434,112602,0,6,6,0
106428,106493,2,0,2,0
104768,112716,0,1,1,0
112382,112385,1,0,1,0
94599,112793,0,4,4,0
96981,97517,1,0,1,0
91812,94446,3,2,5,0
91812,94445,1,6,7,0
96932,98539,1,0,1,0
102691,110061,1,1,2,0
99798,103868,1,0,1,0
92362,113695,0,1,1,0
91378,105551,0,2,2,0
103551,107531,1,0,1,0
91365,112752,0,3,3,0
100031,109238,3,21,24,0
100125,115334,0,1,1,0
91466,112789,0,1,1,0
104401,115678,0,1,1,0
90190,102991,1,0,1,0
90478,107371,3,0,3,0
93714,101970,1,0,1,0
89314,107022,2,0,2,0
102594,106111,2,0,2,0
92516,113445,0,9,9,0
103352,113268,0,5,5,0
99523,105110,1,0,1,0
96820,99789,1,0,1,0
113699,115883,0,1,1,0
96804,105643,1,0,1,0
112329,112339,1,0,1,0
96946,108810,1,0,1,0
102301,115209,0,1,1,0
99323,112541,0,1,1,0
102461,104817,0,1,1,0
106663,106987,2,0,2,0
115871,116091,0,2,2,0
98494,107784,1,0,1,0
101917,106509,1,0,1,1
95071,95464,1,4,5,0
95071,95463,1,4,5,0
98633,110492,1,0,1,0
98633,110490,1,0,1,0
113264,114836,0,1,1,0
112677,114409,0,6,6,0
90012,105617,2,0,2,0
95666,98223,1,0,1,0
112742,113447,0,1,1,0
91490,113754,0,2,2,0
95670,108294,1,0,1,0
98442,101446,1,0,1,1
113003,115719,0,1,1,0
102333,109804,2,1,3,0
95548,113131,0,2,2,0
113225,113264,0,1,1,0
